,_id,territory,lieu_id,territory,verified,typeAccount,compte activé,compte non validé,non lié,Niveau de validation des comptes
5983,6040e38f8e8a6e513de4d876,95,11422,95,,,0,0,3,3
5984,604111ce8e8a6e513de4d8b4,93,11424,93,True,USER,1,0,0,1
5985,6041ea2c93cbe77ca4ff3b7e,95,11425,95,False,INVITATION,0,0,0,0
5986,6041ecac93cbe77ca4ff3b89,95,11427,95,,,0,0,3,3
5987,6041eeee93cbe77ca4ff3b8f,95,11428,95,False,INVITATION,0,0,0,0
5988,6041f32393cbe77ca4ff3b9a,95,11429,95,False,INVITATION,0,0,0,0
5989,6041f52f93cbe77ca4ff3ba3,95,11430,95,False,INVITATION,0,0,0,0
5990,6041f73093cbe77ca4ff3bab,95,11431,95,False,INVITATION,0,0,0,0
5991,6041f94293cbe77ca4ff3bb2,95,11432,95,False,INVITATION,0,0,0,0
5992,6041fcf993cbe77ca4ff3bcb,95,11434,95,False,INVITATION,0,0,0,0
5993,6041ff2093cbe77ca4ff3bd7,95,11435,95,,,0,0,3,3
5994,604200fb93cbe77ca4ff3be0,95,11436,95,False,INVITATION,0,0,0,0
5995,6042031e93cbe77ca4ff3be6,95,11437,95,False,INVITATION,0,0,0,0
5996,604204ed93cbe77ca4ff3bec,95,11438,95,False,INVITATION,0,0,0,0
5997,604206d393cbe77ca4ff3bf6,95,11439,95,False,INVITATION,0,0,0,0
5998,6042088d93cbe77ca4ff3bfd,95,11440,95,,,0,0,3,3
5999,60420a1193cbe77ca4ff3c07,95,11442,95,False,INVITATION,0,0,0,0
6000,60421d2993cbe77ca4ff3c2a,06,11443,06,True,USER,1,0,0,1
6001,6042230d93cbe77ca4ff3c33,06,11444,06,False,INVITATION,0,0,0,0
6002,6042283993cbe77ca4ff3c3d,33,11445,33,True,USER,1,0,0,1
6003,60422bbd93cbe77ca4ff3c45,33,11446,33,True,USER,1,0,0,1
6004,6042373793cbe77ca4ff3c64,92,11447,92,True,USER,1,0,0,1
6005,6045f625e9243a27446437a8,95,11448,95,True,USER,1,0,0,1
6006,60462646e9243a27446437de,06,11449,06,True,USER,1,0,0,1
6007,604628e2e9243a27446437e7,06,11450,06,True,USER,1,0,0,1
6008,60463c05e9243a2744643808,92,11451,92,False,INVITATION,0,0,0,0
6009,60474510e9243a274464387d,06,11452,06,True,USER,1,0,0,1
6010,60475e76e9243a27446438cb,93,11457,93,,,0,0,3,3
6011,60477e8ae9243a2744643926,92,11458,92,True,USER,1,0,0,1
6012,6047ac4be9243a2744643998,78,11461,78,True,USER,1,0,0,1
6013,6048d0395b7b1707fa5cd58f,95,11462,95,True,USER,1,0,0,1
6014,604b2b050edef32210ae2009,92,11465,92,False,INVITATION,0,0,0,0
6015,604b652a0edef32210ae203c,92,11466,92,False,INVITATION,0,0,0,0
6016,604b8c27ca61b235554403fc,33,11467,33,False,INVITATION,0,0,0,0
6017,604b9265ca61b23555440426,33,11468,33,True,USER,1,0,0,1
6018,604f3638c72ce16fa31f1ac6,95,11469,95,False,INVITATION,0,0,0,0
6019,604f8880092d062c71ba6271,92,11475,92,,,0,0,3,3
6020,604f970d092d062c71ba6288,94,11476,94,True,USER,1,0,0,1
6021,605071a7092d062c71ba62a5,92,11477,92,True,USER,1,0,0,1
6022,6050c53b6aa4ea53ddfb765d,06,11483,06,True,USER,1,0,0,1
6023,6050cfa48260df5610a1b525,06,11485,06,True,USER,1,0,0,1
6024,6050d1588260df5610a1b530,06,11486,06,True,USER,1,0,0,1
6025,6050e6a38260df5610a1b573,94,11487,94,False,INVITATION,0,0,0,0
6026,6050e7a18260df5610a1b579,94,11488,94,False,INVITATION,0,0,0,0
6027,60520299ac03a069e2bd54ea,92,11490,92,False,INVITATION,0,0,0,0
6028,605203d7ac03a069e2bd54f3,33,11491,33,True,USER,1,0,0,1
6029,60520c56ac03a069e2bd5522,33,11493,33,True,USER,1,0,0,1
6030,60521556ac03a069e2bd5542,78,11495,78,True,USER,1,0,0,1
6031,60521931ac03a069e2bd555e,78,11497,78,True,USER,1,0,0,1
6032,60521aa0ac03a069e2bd5570,95,11498,95,False,INVITATION,0,0,0,0
6033,60521cd6ac03a069e2bd5583,92,11499,92,True,USER,1,0,0,1
6034,6053678aac03a069e2bd5658,44,11500,44,True,USER,1,0,0,1
6035,60536ab5ac03a069e2bd5661,92,11501,92,True,USER,1,0,0,1
6036,605372f9b4153804e987fbe7,92,11502,92,True,USER,1,0,0,1
6037,60546aa0261391081ed0bad2,94,11503,94,True,USER,1,0,0,1
6038,60546c50261391081ed0bad8,93,11504,93,True,USER,1,0,0,1
6039,60585b86c0dc126715e4222f,75,11505,75,True,USER,1,0,0,1
6040,60585d0f4b5f6e673cc5c07b,75,11506,75,True,USER,1,0,0,1
6041,6058696b91c9006826341692,92,11508,92,True,USER,1,0,0,1
6042,6058a3ee4215b76aebae8297,67,11511,67,True,USER,1,0,0,1
6043,6058aee84215b76aebae8308,06,11513,06,True,USER,1,0,0,1
6044,6059b66fca5a520167de77c2,06,11519,06,True,USER,1,0,0,1
6045,6059bfd04659d301941d369a,44,11523,44,True,USER,1,0,0,1
6046,6059c5464659d301941d36d3,67,11527,67,True,USER,1,0,0,1
6047,6059c5ce4659d301941d36e2,06,11529,06,True,USER,1,0,0,1
6048,6059c83e4659d301941d3700,67,11532,67,True,USER,1,0,0,1
6049,6059ef6b9b7b7504e1dfe553,78,11544,78,True,USER,1,0,0,1
6050,6059f79d9b7b7504e1dfe5aa,78,11548,78,True,USER,1,0,0,1
6051,6059f97a9b7b7504e1dfe5c1,78,11550,78,True,USER,1,0,0,1
6052,605a015d9b7b7504e1dfe5fa,06,11556,06,True,USER,1,0,0,1
6053,605af9ab9b7b7504e1dfe729,95,11572,95,,,0,0,3,3
6054,605af9dc9b7b7504e1dfe72d,67,11573,67,True,USER,1,0,0,1
6055,605b1a0fc2e4231d5182f1fc,92,11575,92,False,INVITATION,0,0,0,0
6056,605b1d33c2e4231d5182f20e,95,11576,95,False,INVITATION,0,0,0,0
6057,605b1ee6c2e4231d5182f218,92,11577,92,False,INVITATION,0,0,0,0
6058,605b206ec2e4231d5182f223,92,11578,92,False,INVITATION,0,0,0,0
6059,605b2283c2e4231d5182f231,92,11579,92,False,INVITATION,0,0,0,0
6060,605b256dc2e4231d5182f239,92,11580,92,False,INVITATION,0,0,0,0
6061,605b4660bacd1e20c2b52894,95,11584,95,True,USER,1,0,0,1
6062,605b6f77bacd1e20c2b5292a,95,11594,95,False,INVITATION,0,0,0,0
6063,605b70e5bacd1e20c2b52930,95,11595,95,False,INVITATION,0,0,0,0
6064,605c4b3a6ea8153b65ebd9e0,95,11596,95,False,INVITATION,0,0,0,0
6065,605c4cf66ea8153b65ebd9e9,93,11597,93,False,INVITATION,0,0,0,0
6066,605c5433b3a38f3b9b56084b,95,11599,95,False,INVITATION,0,0,0,0
6067,605c5a67b3a38f3b9b560856,95,11600,95,False,INVITATION,0,0,0,0
6068,605c5e7cb3a38f3b9b56086e,44,11601,44,False,INVITATION,0,0,0,0
6069,605c63e9b3a38f3b9b560881,06,11603,06,True,USER,1,0,0,1
6070,605c64dfb3a38f3b9b560886,67,11604,67,True,USER,1,0,0,1
6071,605c9a26b3a38f3b9b5608da,78,11608,78,True,USER,1,0,0,1
6072,605c9c23b3a38f3b9b5608ea,78,11609,78,True,USER,1,0,0,1
6073,605c9d6cb3a38f3b9b5608f4,78,11610,78,True,USER,1,0,0,1
6074,605c9ea6b3a38f3b9b5608fe,78,11611,78,True,USER,1,0,0,1
6075,605ca02eb3a38f3b9b56090e,78,11612,78,True,USER,1,0,0,1
6076,605ca14db3a38f3b9b560916,78,11613,78,True,USER,1,0,0,1
6077,605ca332b3a38f3b9b56091f,78,11614,78,True,USER,1,0,0,1
6078,605ca451b3a38f3b9b560925,78,11615,78,True,USER,1,0,0,1
6079,605ca58ab3a38f3b9b56092e,78,11616,78,True,USER,1,0,0,1
6080,605ca8ecb3a38f3b9b56093d,78,11617,78,True,USER,1,0,0,1
6081,605caa04b3a38f3b9b560944,78,11618,78,True,USER,1,0,0,1
6082,605cab16b3a38f3b9b56094d,78,11619,78,True,USER,1,0,0,1
6083,605de697e215d256fc9f67b2,91,11663,91,True,USER,1,0,0,1
6084,605dea28e215d256fc9f67cf,91,11664,91,,,0,0,3,3
6085,605df5d1af46f458848f034e,91,11665,91,,,0,0,3,3
6086,605e0af9af46f458848f039f,92,11666,92,False,INVITATION,0,0,0,0
6087,6060642d5fd07575132fd85c,06,11667,06,True,USER,1,0,0,1
6088,606065cd5fd07575132fd862,06,11668,06,True,USER,1,0,0,1
6089,606067555fd07575132fd868,06,11669,06,True,USER,1,0,0,1
6090,6060688c5fd07575132fd86e,06,11670,06,True,USER,1,0,0,1
6091,606071b65fd07575132fd874,06,11671,06,True,USER,1,0,0,1
6092,6060735a5fd07575132fd87b,06,11672,06,True,USER,1,0,0,1
6093,606074eb5fd07575132fd883,06,11673,06,True,USER,1,0,0,1
6094,606076c25fd07575132fd88a,06,11674,06,True,USER,1,0,0,1
6095,6060791a5fd07575132fd890,06,11675,06,True,USER,1,0,0,1
6096,606189f65fd07575132fd8df,95,11676,95,,,0,0,3,3
6097,60618a8a5fd07575132fd8e9,67,11677,67,False,INVITATION,0,0,0,0
6098,606193155fd07575132fd902,06,11678,06,True,USER,1,0,0,1
6099,6061947b5fd07575132fd908,06,11679,06,True,USER,1,0,0,1
6100,6061960e5fd07575132fd915,06,11680,06,,,0,0,3,3
6101,6061c4e25fd07575132fd968,75,11681,75,False,INVITATION,0,0,0,0
6102,6061cffd5fd07575132fd97f,95,11682,95,False,INVITATION,0,0,0,0
6103,6061d944afaf4822045d4ae7,75,11683,75,False,INVITATION,0,0,0,0
6104,6061db06afaf4822045d4af4,67,11685,67,True,USER,1,0,0,1
6105,6061deddafaf4822045d4b08,78,11687,78,True,USER,1,0,0,1
6106,6061e0b5afaf4822045d4b1a,78,11689,78,True,USER,1,0,0,1
6107,6061e352b8137922c2faec0e,78,11690,78,True,USER,1,0,0,1
6108,6062020eb8137922c2faec59,95,11692,95,True,USER,1,0,0,1
6109,606203b7b8137922c2faec62,95,11693,95,False,INVITATION,0,0,0,0
6110,6062075cb8137922c2faec70,95,11695,95,False,INVITATION,0,0,0,0
6111,606208adb8137922c2faec76,95,11696,95,False,INVITATION,0,0,0,0
6112,60620e4ab8137922c2faec7c,95,11697,95,False,INVITATION,0,0,0,0
6113,6062e9f16637153952b907f1,91,11704,91,,,0,0,3,3
6114,6064361347b7c247002f8194,78,11709,78,True,USER,1,0,0,1
6115,60643daf47b7c247002f81c5,67,11710,67,,,0,0,3,3
6116,606446a447b7c247002f8289,67,11712,67,,,0,0,3,3
6117,60645557d0d24e5afe84168a,44,11713,44,False,INVITATION,0,0,0,0
6118,606466efd0d24e5afe84176e,67,11714,67,True,USER,1,0,0,1
6119,60648047d282f85e679c96ac,67,11715,67,True,USER,1,0,0,1
6120,60648aa6d282f85e679c974e,93,11717,93,True,USER,1,0,0,1
6121,60658d5e7f719e741b990cc2,44,11719,44,False,INVITATION,0,0,0,0
6122,6065b6a714c7ed761bfe5b2e,06,11721,06,True,USER,1,0,0,1
6123,6065bb6a14c7ed761bfe5b78,94,11724,94,True,USER,1,0,0,1
6124,6065bc4f14c7ed761bfe5b86,94,11725,94,True,USER,1,0,0,1
6125,6065d53614c7ed761bfe5cca,95,11730,95,True,USER,1,0,0,1
6126,6065d97b14c7ed761bfe5d05,75,11735,75,False,INVITATION,0,0,0,0
6127,6065dac314c7ed761bfe5d1c,94,11736,94,True,USER,1,0,0,1
6128,6065e5ee14c7ed761bfe5d9b,75,11737,75,False,INVITATION,0,0,0,0
6129,606730117cdce811bb46f297,92,11739,92,True,USER,1,0,0,1
6130,606c28bb07508f608bc307eb,13,11741,13,True,USER,1,0,0,1
6131,606c290b07508f608bc307f4,13,11742,13,True,USER,1,0,0,1
6132,606c5f56cf8acd774c10cb15,78,11744,78,True,USER,1,0,0,1
6133,606c632031d4da780cc6ee1d,78,11745,78,True,USER,1,0,0,1
6134,606c675231d4da780cc6ee62,78,11746,78,True,USER,1,0,0,1
6135,606c727131d4da780cc6ef17,78,11747,78,True,USER,1,0,0,1
6136,606c764231d4da780cc6ef54,78,11748,78,True,USER,1,0,0,1
6137,606c76f331d4da780cc6ef5e,92,11749,92,True,USER,1,0,0,1
6138,606c7b5231d4da780cc6efa0,78,11750,78,True,USER,1,0,0,1
6139,606eb74dc144a817cbf51d8d,95,11751,95,,,0,0,3,3
6140,606ec0f9c144a817cbf51ddf,75,11752,75,True,USER,1,0,0,1
6141,606eca30c144a817cbf51e53,95,11754,95,True,USER,1,0,0,1
6142,606ed4b66c2cdd283e41ab4d,77,11755,77,True,USER,1,0,0,1
6143,606efc7c6c2cdd283e41ad16,78,11760,78,True,USER,1,0,0,1
6144,606f005e6c2cdd283e41ad5e,78,11763,78,True,USER,1,0,0,1
6145,606f03756c2cdd283e41ad8b,78,11765,78,True,USER,1,0,0,1
6146,606f0f376c2cdd283e41ae5f,77,11766,77,False,INVITATION,0,0,0,0
6147,606f0f386c2cdd283e41ae61,75,11767,75,,,0,0,3,3
6148,607047f4d1865449a92d8113,77,11771,77,,,0,0,3,3
6149,60705036ab09964abe9bc032,77,11772,77,False,INVITATION,0,0,0,0
6150,6070563cab09964abe9bc07f,77,11774,77,False,INVITATION,0,0,0,0
6151,60705ba4808f594b78274f98,77,11775,77,False,INVITATION,0,0,0,0
6152,60754b67ab7b8b2c3c9415cf,06,11779,06,True,USER,1,0,0,1
6153,60754e532a1f992ca75a804e,06,11780,06,True,USER,1,0,0,1
6154,6075502c2a1f992ca75a807d,06,11781,06,True,USER,1,0,0,1
6155,607551962a1f992ca75a8090,06,11782,06,True,USER,1,0,0,1
6156,6075554b2a1f992ca75a80d7,06,11783,06,True,USER,1,0,0,1
6157,6075579c2a1f992ca75a80f2,06,11784,06,True,USER,1,0,0,1
6158,6075598e2a1f992ca75a811a,06,11785,06,True,USER,1,0,0,1
6159,607560452a1f992ca75a816a,06,11786,06,True,USER,1,0,0,1
6160,607561df2a1f992ca75a8199,06,11787,06,True,USER,1,0,0,1
6161,607566412a1f992ca75a81ef,06,11788,06,True,USER,1,0,0,1
6162,607567d62a1f992ca75a820e,06,11789,06,True,USER,1,0,0,1
6163,6075694b1b5a3a2fc12d994d,75,11790,75,False,INVITATION,0,0,0,0
6164,60756c401b5a3a2fc12d9975,75,11791,75,False,INVITATION,0,0,0,0
6165,607577f61b5a3a2fc12d9a04,06,11792,06,True,USER,1,0,0,1
6166,607579c71b5a3a2fc12d9a1f,06,11793,06,True,USER,1,0,0,1
6167,60757b9d1b5a3a2fc12d9a35,06,11794,06,True,USER,1,0,0,1
6168,60757e9c1b5a3a2fc12d9a45,06,11795,06,True,USER,1,0,0,1
6169,607581e91b5a3a2fc12d9a79,06,11796,06,True,USER,1,0,0,1
6170,607584571b5a3a2fc12d9a9c,06,11797,06,True,USER,1,0,0,1
6171,607597e61b5a3a2fc12d9c1e,75,11803,75,False,INVITATION,0,0,0,0
6172,60759a931b5a3a2fc12d9c68,94,11806,94,True,USER,1,0,0,1
6173,60759eb61b5a3a2fc12d9cd0,44,11808,44,True,USER,1,0,0,1
6174,6075ab811b5a3a2fc12d9da4,75,11811,75,False,INVITATION,0,0,0,0
6175,6076bd9a6543af4559cae561,33,11812,33,True,USER,1,0,0,1
6176,6076ce1d6543af4559cae6a4,44,11813,44,,,0,0,3,3
6177,6076db306543af4559cae773,06,11814,06,True,USER,1,0,0,1
6178,6076dd796543af4559cae786,06,11815,06,True,USER,1,0,0,1
6179,6076df8a6543af4559cae7a0,06,11816,06,True,USER,1,0,0,1
6180,6076e1436543af4559cae7b8,06,11817,06,True,USER,1,0,0,1
6181,6076e2116543af4559cae7c8,06,11818,06,True,USER,1,0,0,1
6182,6076e9636543af4559cae852,78,11819,78,True,USER,1,0,0,1
6183,6076f1ce6543af4559cae8f7,93,11820,93,True,USER,1,0,0,1
6184,60771eb26543af4559caea64,06,11821,06,True,USER,1,0,0,1
6185,6077211e6543af4559caea78,06,11822,06,True,USER,1,0,0,1
6186,6077226e6543af4559caea7e,06,11823,06,True,USER,1,0,0,1
6187,607724c66543af4559caea8f,06,11824,06,True,USER,1,0,0,1
6188,6077281d6543af4559caeaa0,06,11825,06,True,USER,1,0,0,1
6189,607729d16543af4559caeaaa,06,11826,06,True,USER,1,0,0,1
6190,60772adb6543af4559caeaaf,06,11827,06,True,USER,1,0,0,1
6191,60772bc06543af4559caeab9,06,11828,06,True,USER,1,0,0,1
6192,60772d826543af4559caead5,06,11829,06,True,USER,1,0,0,1
6193,60772ea76543af4559caeadc,06,11830,06,True,USER,1,0,0,1
6194,60780a2e07952e60bcb047e2,75,11831,75,False,INVITATION,0,0,0,0
6195,60780d4707952e60bcb0480f,67,11832,67,True,USER,1,0,0,1
6196,6078274107952e60bcb04928,06,11837,06,True,USER,1,0,0,1
6197,60782bae07952e60bcb04953,92,11838,92,False,INVITATION,0,0,0,0
6198,607832f607952e60bcb0499c,95,11840,95,False,INVITATION,0,0,0,0
6199,607833fd07952e60bcb049ba,95,11841,95,False,INVITATION,0,0,0,0
6200,6078467e07952e60bcb04af4,78,11843,78,True,USER,1,0,0,1
6201,60784af407952e60bcb04b3d,93,11844,93,True,USER,1,0,0,1
6202,60794ef6a6190e7711340512,06,11866,06,True,USER,1,0,0,1
6203,60795020a6190e7711340537,06,11867,06,True,USER,1,0,0,1
6204,60795102a6190e7711340544,06,11869,06,True,USER,1,0,0,1
6205,6079521aa6190e7711340565,06,11870,06,True,USER,1,0,0,1
6206,607952d7a6190e771134057a,06,11871,06,True,USER,1,0,0,1
6207,607953b6a6190e7711340588,06,11872,06,True,USER,1,0,0,1
6208,607959dbe8eab8785665dc3b,06,11873,06,,,0,0,3,3
6209,60795f706e77a278fbd85b18,75,11874,75,False,INVITATION,0,0,0,0
6210,6079630e6e77a278fbd85b79,75,11875,75,False,INVITATION,0,0,0,0
6211,607973cf6e77a278fbd85c57,95,11877,95,False,INVITATION,0,0,0,0
6212,607974826e77a278fbd85c5d,95,11878,95,False,INVITATION,0,0,0,0
6213,6079768c6e77a278fbd85c75,91,11879,91,True,USER,1,0,0,1
6214,607977996e77a278fbd85c84,91,11880,91,True,USER,1,0,0,1
6215,60797b296e77a278fbd85ca1,91,11881,91,True,USER,1,0,0,1
6216,60797bee6e77a278fbd85cb0,91,11882,91,True,USER,1,0,0,1
6217,60797ff96e77a278fbd85cdc,91,11884,91,True,USER,1,0,0,1
6218,6079835b6e77a278fbd85d0e,91,11885,91,True,USER,1,0,0,1
6219,6079845a6e77a278fbd85d19,91,11886,91,True,USER,1,0,0,1
6220,607d41b4ec70221d515a2086,78,11892,78,False,INVITATION,0,0,0,0
6221,607d7bfc4a62b03cd50c85db,78,11893,78,,,0,0,3,3
6222,607d88af4a62b03cd50c86ef,78,11896,78,True,USER,1,0,0,1
6223,607d8b6f4a62b03cd50c8757,78,11897,78,True,USER,1,0,0,1
6224,607e8e8c13a4ee42ce3df3eb,95,11903,95,False,INVITATION,0,0,0,0
6225,607e908113a4ee42ce3df423,06,11905,06,,,0,0,3,3
6226,607e935f13a4ee42ce3df45d,06,11906,06,,,0,0,3,3
6227,607e97cb13a4ee42ce3df492,06,11911,06,,,0,0,3,3
6228,607e9e3413a4ee42ce3df55d,95,11920,95,False,INVITATION,0,0,0,0
6229,607eba96061cbf50605aa4f5,91,11929,91,True,USER,1,0,0,1
6230,607ebb5a061cbf50605aa508,91,11930,91,True,USER,1,0,0,1
6231,607ebeca061cbf50605aa537,95,11931,95,True,USER,1,0,0,1
6232,607ec565061cbf50605aa5c4,95,11936,95,True,USER,1,0,0,1
6233,607ecc8c061cbf50605aa643,95,11937,95,,,0,0,3,3
6234,607ecfae061cbf50605aa678,95,11938,95,False,INVITATION,0,0,0,0
6235,607ed1b9061cbf50605aa6c0,95,11939,95,False,INVITATION,0,0,0,0
6236,607ee9b3061cbf50605aa855,93,11942,93,False,INVITATION,0,0,0,0
6237,607ff03ab8ef0965d2e677c3,91,11945,91,,,0,0,3,3
6238,607ff3a3b8ef0965d2e677f7,91,11948,91,True,USER,1,0,0,1
6239,60801484b8ef0965d2e67906,91,11952,91,,,0,0,3,3
6240,60801811b8ef0965d2e6792f,91,11954,91,,,0,0,3,3
6241,60801a69b8ef0965d2e6794a,91,11955,91,,,0,0,3,3
6242,60804557a2925805d1d876f7,78,11957,78,False,INVITATION,0,0,0,0
6243,608049e5a2925805d1d87716,78,11958,78,False,INVITATION,0,0,0,0
6244,608131b6535fe70a5decf89f,78,11961,78,False,INVITATION,0,0,0,0
6245,608131f2535fe70a5decf8a6,36,11962,36,True,USER,1,0,0,1
6246,6081392f535fe70a5decf95c,78,11968,78,False,INVITATION,0,0,0,0
6247,60813df5ddf6c11d95f1de4a,78,11969,78,False,INVITATION,0,0,0,0
6248,60814883ddf6c11d95f1df01,78,11973,78,False,INVITATION,0,0,0,0
6249,60814ad9ddf6c11d95f1df30,78,11974,78,False,INVITATION,0,0,0,0
6250,608164b2ddf6c11d95f1e076,78,11978,78,False,INVITATION,0,0,0,0
6251,60816caeddf6c11d95f1e124,93,11982,93,False,INVITATION,0,0,0,0
6252,608170e9ddf6c11d95f1e1a4,78,11985,78,True,USER,1,0,0,1
6253,608173b5ddf6c11d95f1e1ec,93,11986,93,False,INVITATION,0,0,0,0
6254,608176d1ddf6c11d95f1e235,93,11988,93,False,INVITATION,0,0,0,0
6255,608187ccddf6c11d95f1e378,78,11993,78,,,0,0,3,3
6256,60818f43ddf6c11d95f1e40b,78,11994,78,False,INVITATION,0,0,0,0
6257,60819222ddf6c11d95f1e453,78,11995,78,,,0,0,3,3
6258,6081954addf6c11d95f1e46a,78,11996,78,,,0,0,3,3
6259,608196f4ddf6c11d95f1e474,78,11997,78,,,0,0,3,3
6260,60819853ddf6c11d95f1e47f,78,11998,78,,,0,0,3,3
6261,60819ac4ddf6c11d95f1e495,78,11999,78,False,INVITATION,0,0,0,0
6262,6081c6dbddf6c11d95f1e57b,78,12001,78,False,INVITATION,0,0,0,0
6263,6081d037ddf6c11d95f1e59c,78,12004,78,True,USER,1,0,0,1
6264,608296a8a5a9423663622266,93,12006,93,True,USER,1,0,0,1
6265,6082c1eda5a9423663622435,93,12010,93,True,USER,1,0,0,1
6266,6082defd1c94413d7d421d49,33,12014,33,True,USER,1,0,0,1
6267,6086c38ed275c61651e612ed,93,12028,93,True,USER,1,0,0,1
6268,6086cbfcd275c61651e61345,67,12031,67,True,USER,1,0,0,1
6269,6086e0cdd275c61651e6143a,93,12033,93,True,USER,1,0,0,1
6270,6086f798d275c61651e614b5,93,12034,93,True,USER,1,0,0,1
6271,608707ced275c61651e614e2,94,12036,94,False,INVITATION,0,0,0,0
6272,6087db4094cb591db1e63e1b,75,12039,75,False,INVITATION,0,0,0,0
6273,6087f1f194cb591db1e63f59,44,12042,44,False,INVITATION,0,0,0,0
6274,60882ae794cb591db1e6419a,93,12043,93,False,INVITATION,0,0,0,0
6275,608918ab94cb591db1e64561,93,12048,93,False,INVITATION,0,0,0,0
6276,60891b3994cb591db1e6459a,93,12049,93,False,INVITATION,0,0,0,0
6277,6089263a94cb591db1e6462b,93,12050,93,False,INVITATION,0,0,0,0
6278,60892b3394cb591db1e646cc,95,12051,95,True,USER,1,0,0,1
6279,60895169abdd7a4186276dae,93,12052,93,False,INVITATION,0,0,0,0
6280,6089793aabdd7a418627701d,93,12053,93,False,INVITATION,0,0,0,0
6281,608a7a472128af558687f351,06,12054,06,True,USER,1,0,0,1
6282,608a7e0f2128af558687f387,94,12055,94,True,USER,1,0,0,1
6283,608a82872128af558687f3ee,06,12056,06,True,USER,1,0,0,1
6284,608ab076635734571ad0853e,93,12060,93,False,INVITATION,0,0,0,0
6285,608ab266635734571ad08563,75,12061,75,True,USER,1,0,0,1
6286,608ab7cf635734571ad085dc,06,12062,06,,,0,0,3,3
6287,608ac584635734571ad086fb,93,12063,93,True,USER,1,0,0,1
6288,608ad711635734571ad087a1,06,12064,06,True,USER,1,0,0,1
6289,608ad926635734571ad087ac,06,12065,06,True,USER,1,0,0,1
6290,608bbadd635734571ad089a2,78,12068,78,,,0,0,3,3
6291,608bbe21635734571ad089d6,78,12069,78,,,0,0,3,3
6292,608bc03e635734571ad08a0f,78,12070,78,,,0,0,3,3
6293,608bc235635734571ad08a37,78,12071,78,False,INVITATION,0,0,0,0
6294,608bcaef03332a6c5758759e,93,12073,93,False,INVITATION,0,0,0,0
6295,608bd82903332a6c57587651,33,12074,33,True,USER,1,0,0,1
6296,608c19418ac37e6e61942de4,33,12079,33,True,USER,1,0,0,1
6297,608febac049aa60ae8b87a13,75,12083,75,False,INVITATION,0,0,0,0
6298,608ff077049aa60ae8b87a91,93,12084,93,True,USER,1,0,0,1
6299,608ff0fc049aa60ae8b87a97,75,12085,75,False,INVITATION,0,0,0,0
6300,608ff316049aa60ae8b87aa3,67,12086,67,True,USER,1,0,0,1
6301,608ff734049aa60ae8b87ad5,75,12087,75,False,INVITATION,0,0,0,0
6302,608fff26049aa60ae8b87b40,75,12088,75,False,INVITATION,0,0,0,0
6303,60900005049aa60ae8b87b4e,16,12089,16,True,USER,1,0,0,1
6304,60900168049aa60ae8b87b73,24,12090,24,True,USER,1,0,0,1
6305,6090021a049aa60ae8b87b87,33,12091,33,True,USER,1,0,0,1
6306,6090036c049aa60ae8b87ba7,24,12092,24,True,USER,1,0,0,1
6307,60900483049aa60ae8b87bce,33,12093,33,True,USER,1,0,0,1
6308,60900505049aa60ae8b87bdf,33,12094,33,True,USER,1,0,0,1
6309,60911861049aa60ae8b88120,75,12100,75,False,INVITATION,0,0,0,0
6310,609142a4049aa60ae8b882dd,75,12101,75,,,0,0,3,3
6311,60914653049aa60ae8b8832c,75,12102,75,,,0,0,3,3
6312,60914d0c049aa60ae8b883d0,93,12103,93,True,USER,1,0,0,1
6313,60915391049aa60ae8b88493,93,12104,93,True,USER,1,0,0,1
6314,60915cf8049aa60ae8b8853f,93,12105,93,True,USER,1,0,0,1
6315,60916028049aa60ae8b88570,93,12106,93,True,USER,1,0,0,1
6316,60916497049aa60ae8b885aa,93,12107,93,True,USER,1,0,0,1
6317,609298f2049aa60ae8b88c7c,93,12112,93,False,INVITATION,0,0,0,0
6318,6092aaa1049aa60ae8b88e0d,75,12113,75,True,USER,1,0,0,1
6319,6093dd8e049aa60ae8b89312,93,12115,93,True,USER,1,0,0,1
6320,6093e612049aa60ae8b893ab,06,12116,06,True,USER,1,0,0,1
6321,6093ea7d049aa60ae8b8940b,93,12117,93,True,USER,1,0,0,1
6322,6093f40d049aa60ae8b89485,06,12119,06,False,INVITATION,0,0,0,0
6323,6094f406049aa60ae8b8972b,95,12121,95,False,INVITATION,0,0,0,0
6324,6094f7e8049aa60ae8b8976d,75,12123,75,,,0,0,3,3
6325,6094fbee049aa60ae8b89789,95,12124,95,False,INVITATION,0,0,0,0
6326,609502b5049aa60ae8b89810,93,12125,93,False,INVITATION,0,0,0,0
6327,60950302049aa60ae8b8981a,06,12126,06,True,USER,1,0,0,1
6328,609505f5049aa60ae8b89866,95,12127,95,False,INVITATION,0,0,0,0
6329,609513b5049aa60ae8b89999,95,12130,95,False,INVITATION,0,0,0,0
6330,60952512049aa60ae8b89a08,95,12131,95,False,INVITATION,0,0,0,0
6331,60952ea9049aa60ae8b89a5e,95,12132,95,False,INVITATION,0,0,0,0
6332,609532fb049aa60ae8b89aac,95,12133,95,False,INVITATION,0,0,0,0
6333,6095395a049aa60ae8b89af9,91,12135,91,,,0,0,3,3
6334,60953a68049aa60ae8b89b13,91,12136,91,,,0,0,3,3
